Load History,Distance to Task,Total Distance Travelled,Robot Type,Task Type,Capability Match?,Suitability
3,7.935716145580391,37.39072990126092,Large,Large,1,4.826258602948088
6,4.186133399821179,48.6038666022661,Large,Large,1,3.8943057522667153
5,10.844983032647967,42.00218176737857,Small,Small,1,3.787473830245759
8,24.712237812844005,2.6260256001469475,Medium,Medium,1,3.3528746998163577
7,10.305691712370379,40.81791252464303,Small,Small,1,3.0162944884915808
4,4.190344855419159,43.05819706985736,Small,Medium,0,0.0
3,12.60982904944169,48.031660281706095,Small,Small,1,3.5554861122928925
6,24.323201107732313,43.5380548556924,Medium,Large,0,0.0
2,22.353050716728234,17.517396841937177,Medium,Large,0,0.0
6,2.9219527587958565,16.45803860132926,Large,Medium,0,0.0
7,12.426486705900217,42.555320627609674,Medium,Medium,1,2.7019504061834403
4,24.65548218792481,5.148542683883795,Large,Small,0,0.0
9,1.4514728134364663,4.569296035990561,Small,Small,1,5.173976545384251
7,17.687271223510063,10.71040085186451,Large,Large,1,3.460125117510737
9,12.896434575447213,49.73850332452201,Small,Medium,0,0.0
0,12.569639723980483,46.06879631553894,Medium,Large,0,0.0
0,10.537673677394894,30.396893344998844,Large,Small,0,0.0
2,13.382062658097452,11.768990765467791,Large,Large,1,5.6636417800536885
0,14.909372986087362,7.519856258999857,Small,Small,1,6.611901859217646
5,14.975341076937898,40.850243552742214,Small,Small,1,2.815112503378243
5,9.404272955401494,15.650720914287653,Small,Large,0,0.0
3,17.69844218397856,36.69363772819174,Small,Small,1,3.2743571142717767
9,21.20007503471313,3.4801759824943437,Medium,Medium,1,3.0838278298178223
6,12.708063596990815,20.299483234117734,Small,Small,1,3.79056023652146
0,12.744649600683308,39.29180860050987,Medium,Small,0,0.0
0,15.938459350682713,11.682683504179847,Medium,Medium,1,6.450868732450897
1,4.244690019971103,17.17490758473167,Small,Large,0,0.0
9,13.234546750874124,9.023717300889967,Large,Large,1,4.216923106884939
1,3.3170717033359303,33.796438034369636,Medium,Medium,1,6.118342019212269
9,24.848881342838038,29.51266078402126,Large,Large,1,1.1420013066435872
6,18.061818319611476,24.923694913696774,Small,Large,0,0.0
6,6.968280296014942,32.44455382969498,Large,Medium,0,0.0
0,13.318740362254369,4.8167531484240245,Medium,Medium,1,6.9247603375789275
2,8.807041646743388,42.476089030908234,Small,Large,0,0.0
1,12.95693746042947,13.273086667169482,Small,Medium,0,0.0
7,0.7383656654178006,22.308011410762802,Large,Large,1,5.117391520244844
2,20.726350915177573,46.955719367614215,Large,Large,1,2.9527441561835746
6,7.839588707781489,2.322530518111554,Medium,Medium,1,6.183369944014627
6,0.8213677701485872,7.855863531773388,Medium,Medium,1,6.592531562685231
9,1.680576209609752,5.296721860701059,Medium,Large,0,0.0
7,2.7170951638282483,39.38007786966199,Small,Medium,0,0.0
5,2.5100308840474956,35.0910874615174,Large,Large,1,4.958008835315208
1,7.890887229154727,27.422138822426685,Medium,Medium,1,6.095401770719384
3,17.25816895466358,38.40388220729955,Large,Large,1,3.293192394068895
3,14.850481005042097,41.024173275768966,Small,Medium,0,0.0
8,1.4222365352667494,11.829584302713114,Medium,Medium,1,5.88404793009634
2,1.6530943784278191,13.457173635612923,Small,Small,1,7.063465117988627
9,15.612680050593791,25.687546935185885,Medium,Small,0,0.0
2,24.603797712320713,18.8485277117907,Small,Small,1,4.038276742034355
0,6.602541832907854,45.33710484175351,Large,Large,1,5.125150245119163
2,11.049354426486815,49.699283047073365,Large,Large,1,4.077139634704157
0,22.94114172759637,47.19493305614579,Large,Large,1,2.5
7,21.64383484498516,43.14572901458256,Large,Large,1,1.4964156390662007
4,7.118948097203864,46.982379804828966,Medium,Small,0,0.0
8,2.7590667766182575,47.77226054830397,Small,Small,1,3.2799656692030004
4,0.6486444408844799,15.474429622927765,Small,Small,1,6.511884588651885
5,12.157410792046178,24.719097046164677,Large,Large,1,3.836056968950034
7,21.991555375798228,3.4371059709498164,Small,Small,1,3.76798386312822
6,8.04569123738511,44.516783072875,Large,Large,1,3.3551725425117542
7,7.703831234805536,18.56619591098451,Small,Small,1,4.682600518663038
1,23.68266690688937,2.771937222680881,Large,Large,1,5.0
7,4.571585799329231,33.020345226333006,Large,Large,1,3.5317180063731723
1,12.320085894641558,23.40524412307015,Small,Medium,0,0.0
4,3.1067149869618422,24.699573542791153,Large,Large,1,5.697333681888773
9,1.039258562466494,27.34492577531098,Large,Medium,0,0.0
1,7.423560250909131,25.72490991788068,Large,Large,1,6.218515024770541
5,12.835109347414619,17.818237304556916,Small,Small,1,4.111243117286056
5,6.223043768195121,20.139801654647414,Medium,Small,0,0.0
1,12.818595260282736,18.56999874647641,Small,Small,1,5.707618582159591
7,6.24916122907706,0.06501265815111457,Small,Medium,0,0.0
7,16.155600216839723,15.084643205738185,Large,Small,0,0.0
8,17.13903348891609,34.67770192405408,Medium,Medium,1,2.010517173108064
3,7.8012634470246285,49.875393327490606,Medium,Medium,1,3.7320161368717804
2,8.939594838352685,22.373483162604412,Large,Large,1,5.436986845918472
6,4.319899341212483,12.708550931329265,Small,Small,1,5.639095652703661
8,16.70594491391085,0.39732557421524595,Large,Large,1,3.8799144311736407
4,12.107988217246799,15.883838716185078,Small,Small,1,4.82101181050687
9,6.739672031673971,19.35865643470495,Large,Large,1,3.891975446289073
2,17.962622386464425,24.087920347221853,Medium,Medium,1,4.542121699297451
6,18.15985062300671,42.03668657151124,Small,Large,0,0.0
0,9.1368520362824,13.880935287853656,Small,Medium,0,0.0
5,0.7863865382392338,32.61574852095234,Medium,Medium,1,5.0
7,13.666693648481374,37.46452922575064,Large,Large,1,2.4367206746536962
1,3.1490586058804224,45.64292586763193,Large,Medium,0,0.0
3,21.82718684330088,25.435701128127562,Large,Large,1,3.8484374933606045
2,12.432176990791497,14.521891890841543,Medium,Small,0,0.0
1,4.566896870821299,19.897668914235865,Medium,Medium,1,6.838701184177145
8,20.29426180096635,49.21292566394441,Medium,Small,0,0.0
1,16.541018430938582,36.704067483979195,Small,Small,1,3.8614556804976834
7,20.242162332463362,45.97034836162896,Medium,Medium,1,1.7966290320681466
9,20.32741412861237,35.060285741603494,Large,Large,1,1.7383534561567544
2,1.3484637932351773,7.530885710126833,Small,Medium,0,0.0
6,24.810725945529146,16.413058277293835,Small,Small,1,3.3350386222654564
0,20.25074785368311,33.333520191392246,Small,Small,1,3.80733501674708
3,21.97991317310212,28.253198107074535,Large,Large,1,3.637219677077757
3,21.796938862804534,24.93835712706542,Small,Large,0,0.0
8,20.7111532279301,3.724315926618843,Medium,Medium,1,3.3528746998163577
1,20.343664536061425,12.831921289228514,Small,Small,1,5.656132970260384
5,10.461166272225512,43.861600649481716,Medium,Small,0,0.0
0,4.925766408174129,41.17398246385483,Small,Small,1,5.743617641307552
7,7.800072659577367,40.522922091444755,Medium,Medium,1,3.2534016630954334
3,3.815032341826824,31.25948702826452,Small,Small,1,5.632403691231704
6,14.261933373910413,0.19456916983409678,Large,Large,1,4.3783206573077615
5,22.14633186026809,10.233379627447015,Medium,Medium,1,4.266979299690175
1,19.70316669939447,28.632174693826844,Medium,Small,0,0.0
9,9.591714106700842,26.236205006630826,Large,Medium,0,0.0
0,18.605316631424017,19.84906038277341,Large,Large,1,5.460708205557735
3,4.633203938527853,4.776599822627464,Medium,Medium,1,6.967270604522837
5,0.0811514628835941,28.181823685295647,Large,Large,1,5.054799444045161
7,23.89435502547115,2.135712209760643,Medium,Medium,1,3.76798386312822
4,13.620281595485201,43.908066094897514,Medium,Small,0,0.0
3,22.35238564655931,11.16689297720444,Medium,Medium,1,4.212623906503221
8,4.47819536598868,19.19800802986102,Medium,Medium,1,4.990128569539327
3,0.8123486919300926,45.6543089226772,Medium,Medium,1,5.048652439184928
9,21.11713564494408,29.28671364760645,Large,Medium,0,0.0
9,11.01098737787398,1.4166104705448657,Large,Large,1,4.896155503077519
6,6.872895953418917,19.381828146435183,Medium,Medium,1,4.707203332511981
8,11.274725240015194,17.72106794689858,Large,Small,0,0.0
9,17.546111973682525,0.3382948224995519,Medium,Medium,1,3.7612645875796398
5,22.89566369293231,29.123694343443514,Small,Small,1,2.773157327843661
3,24.52945063416842,47.2581961383315,Small,Small,1,2.0253907129667157
1,9.463586450686249,0.8761392370122079,Medium,Medium,1,7.616963869622117
4,8.968872786757027,36.429578513936164,Small,Large,0,0.0
3,5.94471361063999,49.89543519517186,Large,Small,0,0.0
6,24.18981651725781,35.40605275590434,Large,Small,0,0.0
5,22.215414680051005,13.370280924851901,Medium,Medium,1,3.965776718972026
1,19.285181591103825,20.637988321290123,Medium,Large,0,0.0
9,21.523345370534084,18.7052504431018,Large,Large,1,2.438817554806957
9,1.8588531299152944,44.89360594496395,Large,Large,1,2.694118631347294
3,20.154618323723835,19.807091802623006,Large,Large,1,4.4392126862460835
4,11.862845561145708,26.44641290802493,Medium,Medium,1,4.132371494374885
7,8.67168522752971,20.313082934252254,Medium,Small,0,0.0
4,2.7053401848579877,34.40572412948891,Small,Medium,0,0.0
9,0.2875801751221152,26.17882924209818,Medium,Large,0,0.0
3,0.3413048271551339,48.272448347080214,Medium,Medium,1,5.000000000000001
5,22.50904632971215,26.575265233844057,Small,Large,0,0.0
1,16.604478937772097,23.386259160271077,Large,Large,1,4.917097495923857
3,0.2939294542512988,27.63608103043982,Medium,Medium,1,6.313943639225345
9,0.2557903003512274,5.234991288363306,Large,Large,1,5.17442708070101
5,1.3616060734964186,12.32222328359448,Medium,Medium,1,6.619708102586444
3,17.86523653913625,0.3730097431034807,Small,Small,1,6.217618991918021
5,6.699024006561327,40.990186129571235,Medium,Medium,1,4.2881650799809785
1,11.745826053900194,15.747338346427703,Medium,Medium,1,6.206752941374495
8,6.024161504487113,24.163666659580535,Medium,Small,0,0.0
8,19.708487464125767,5.661385770806304,Small,Small,1,3.3282319866287997
8,3.554783507677622,36.073011842184584,Medium,Large,0,0.0
1,15.526901069333965,11.431847664702255,Large,Medium,0,0.0
1,10.81372722495214,4.39218341130676,Small,Small,1,7.445225648610447
4,21.673834025059584,21.170533389241513,Large,Large,1,3.6973882185577587
2,11.680496049869282,40.50856443514047,Medium,Medium,1,4.772031138347835
4,8.893571062006474,6.615452050311404,Medium,Large,0,0.0
5,15.732665520682723,25.135556092073035,Medium,Large,0,0.0
4,6.361845757819595,47.1996424037601,Large,Large,1,3.909269874684207
1,3.075025760316019,34.431194594310874,Medium,Medium,1,6.080708227787692
7,1.6545332529675356,37.443250773118855,Large,Large,1,3.76798386312822
5,19.458649593674128,0.7127416065530301,Medium,Large,0,0.0
8,22.193137291269846,35.57334241246989,Medium,Medium,1,1.779442775343904
4,20.82461613866626,26.76589312363899,Medium,Large,0,0.0
4,21.364647093483097,0.13148402699292294,Large,Large,1,5.540291756418882
5,24.03176210169711,7.402032028124733,Medium,Medium,1,4.265144684660136
3,10.369262190132094,5.692577760725031,Large,Large,1,6.235733756767118
6,1.6273300080140773,19.481559374503544,Small,Medium,0,0.0
3,11.51385812400191,14.600847131821503,Small,Small,1,5.225282254210094
3,1.1169300692998179,9.861130116278888,Small,Large,0,0.0
8,2.4607901355922612,35.72338411041985,Medium,Large,0,0.0
0,23.497112005083018,40.81169406428678,Medium,Medium,1,3.2548348199200827
5,20.548481438729418,17.473275092281348,Medium,Small,0,0.0
4,22.690369208892132,27.625424870894456,Small,Small,1,3.2042165859701877
8,1.337945126330467,0.4112768141559142,Large,Small,0,0.0
4,5.555349133516718,42.227405448145866,Small,Large,0,0.0
1,10.311601741883065,21.573566651739075,Large,Medium,0,0.0
8,6.1707029085303535,43.55006388196433,Medium,Large,0,0.0
9,2.472020422795551,5.4341064873358045,Small,Medium,0,0.0
9,6.904960432503874,20.67396126601363,Small,Small,1,3.828350711876999
1,16.688376950244464,45.08778401815345,Medium,Small,0,0.0
2,21.268906583240334,16.402298622709615,Small,Small,1,4.664678103233277
4,1.403509469365591,46.68165008291368,Large,Medium,0,0.0
7,21.26339804082102,27.193595220646976,Medium,Medium,1,2.4537487496611314
3,5.178754676160796,22.77173896536993,Large,Large,1,5.56285546652451
0,5.2006653764013,39.610194006283535,Large,Small,0,0.0
5,24.92773534525341,17.911347231233453,Large,Large,1,3.356936325863541
6,22.256748202595723,21.661324726214808,Large,Large,1,3.034593253517806
9,20.20610237084236,39.65787863225733,Small,Small,1,1.6897470781791415
0,20.41495451663849,11.973127273216267,Small,Small,1,5.811449889548196
4,18.685269945498092,49.58055686889835,Medium,Medium,1,3.0371965778298815
7,17.654894815063496,0.05015994670189983,Medium,Large,0,0.0
1,1.4531002670850668,32.89134060064999,Large,Large,1,6.331780043432381
0,16.664677375345775,1.61653326518717,Small,Small,1,6.38558414227659
5,15.666399940398538,45.492009426159996,Medium,Small,0,0.0
2,22.844815016940593,8.645860818499463,Medium,Medium,1,4.305237039082243
9,2.244045569709294,11.12320808072621,Medium,Large,0,0.0
9,24.197269395517274,31.161630657235413,Large,Large,1,0.9990370148434703
1,16.509906660693357,38.31698954350256,Large,Large,1,3.8657259141554396
6,0.4493510659222766,13.460310268020187,Small,Large,0,0.0
4,21.345152220092054,13.25527222752873,Medium,Small,0,0.0
4,5.808713361190191,40.34570627074698,Medium,Medium,1,4.83482460496982
9,14.714484940905367,49.18347347817036,Small,Small,1,1.168317842245697
5,16.29511154486193,30.70303934326229,Medium,Medium,1,2.762469831033975
3,9.738767087029371,49.31941530590464,Medium,Large,0,0.0
9,18.28220992419947,3.071704455152396,Medium,Medium,1,3.649148357913349
0,20.8023740436089,47.28483000102154,Large,Small,0,0.0
8,17.704514419810952,40.992893257997984,Large,Large,1,1.8381260852278207
1,15.14509758268526,14.696415964758502,Small,Medium,0,0.0
8,10.2758180053657,2.1003759124870625,Small,Small,1,5.770005145394269
1,15.67864217604259,27.353882498979882,Small,Small,1,4.353598216490517
7,17.103598609103212,39.06736270971063,Medium,Medium,1,2.049955961379802
2,0.36665265023657634,34.179942439900664,Small,Medium,0,0.0
2,22.729200955795843,39.42528408829849,Large,Large,1,3.1372164366045725
2,20.71668003974871,49.8877781845145,Small,Medium,0,0.0
2,8.302803578576567,15.171604574208386,Medium,Medium,1,5.756810850997239
6,12.444728573204477,1.7270790011478188,Small,Small,1,5.01912336526518
5,12.596015838579453,24.709073107398517,Medium,Medium,1,3.7738871989024516
5,21.953121026470416,0.07958680313683297,Large,Large,1,4.784158397347827
3,1.317193947749623,37.02942440599599,Medium,Medium,1,6.149179672672813
0,6.006827437404821,4.145471985193405,Small,Large,0,0.0
7,6.439742358358711,36.43228332270137,Medium,Medium,1,3.3994601816552397
3,18.063214460996544,43.54429676599057,Large,Medium,0,0.0
9,14.892304628618158,28.63981659485717,Small,Small,1,2.44239808147682
9,3.5989938700104753,48.47696616737354,Medium,Small,0,0.0
9,10.78591428472524,34.69356212619737,Large,Large,1,2.8911888251873368
0,7.210695318695978,40.33216161767375,Large,Medium,0,0.0
9,21.053369350876004,41.472429056245296,Small,Small,1,1.496454444428918
0,13.252779992107849,41.95906133368301,Small,Small,1,4.739510566063659
5,21.44944570493599,6.18991903415953,Small,Small,1,4.840240241363598
1,2.9391337446286805,38.70201284065471,Small,Small,1,5.774819292915981
4,3.9059230313329083,40.34600043734402,Small,Medium,0,0.0
7,1.1360539565435452,34.37880249788388,Medium,Small,0,0.0
3,0.540034312206944,38.49331374455268,Medium,Small,0,0.0
6,0.8618737662786174,44.67873312163626,Large,Large,1,4.0998277459324886
3,13.922493001727432,16.111162309609554,Medium,Large,0,0.0
3,2.14667425953417,34.262563647708625,Medium,Medium,1,6.20457891590978
8,17.421046696759674,26.92480513680346,Large,Medium,0,0.0
1,10.144633070518891,41.826269190665386,Small,Small,1,5.463810110941636
2,18.896156373298226,2.14020329952615,Small,Medium,0,0.0
0,6.610150151838176,40.470343187632714,Large,Large,1,5.871044742348088
5,1.1216105197063646,18.10314416898806,Small,Small,1,5.835787413954009
7,0.22963206467825348,35.18805013538374,Medium,Medium,1,3.76798386312822
1,1.3032344628833903,3.925799523622897,Large,Large,1,9.041742817443707
6,21.690903960346965,2.48186180639276,Medium,Medium,1,4.0998277459324886
3,8.471425230642913,28.65446040219731,Large,Small,0,0.0
1,10.901459934462057,1.8918124996499586,Medium,Medium,1,7.484683820867298
1,12.163272372070463,15.00310657198442,Large,Large,1,6.252470549133853
3,1.8606614654346265,21.333467157096987,Large,Medium,0,0.0
1,22.18054005139693,10.23361747425095,Small,Medium,0,0.0
0,5.2404989309415,40.21697297212992,Small,Small,1,5.841991444778964
4,17.084410001369797,37.72117947966849,Large,Large,1,3.061429544085981
8,10.19838727631465,36.57912653592042,Medium,Small,0,0.0
6,1.1002089921670732,11.255099463264951,Large,Large,1,6.531478102936009
6,13.363239298912868,11.031002277873409,Medium,Medium,1,4.260757546390304
5,7.1525185242162586,31.672050449360473,Small,Small,1,4.214535279234265
8,9.49229583849065,2.3326775079473228,Medium,Large,0,0.0
7,17.436732508937588,38.340530473340166,Medium,Medium,1,2.049955961379802
0,8.821751903654357,3.519739143808076,Large,Large,1,7.829325861475237
9,4.273652808728167,3.6055897850695464,Large,Small,0,0.0
3,14.936510701230723,4.388357913896512,Medium,Small,0,0.0
1,13.807376019392356,12.527260557139414,Medium,Medium,1,6.331591274111036
8,7.397796789668821,5.811267717275687,Large,Medium,0,0.0
4,20.71655903509789,0.40238803572472115,Medium,Large,0,0.0
0,12.272738878934003,39.30288581736169,Large,Medium,0,0.0
2,24.622246988331966,27.283840723297054,Large,Large,1,3.77285933509648
2,14.438925892355442,26.930376558622214,Large,Large,1,4.291979283480884
